year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2014,FourThirteen,0,One,at Spokane, WA,Michigan State,93,38,1024,2159,0.474,307,783,0.392,717,1376,0.474,2870,2491,637,395,1005,2880.2,0.578787732,0.545391385,430,0.149295188,515,728,0.337193145,0.996458579,0.864870495,9.38,Delaware,78,35,936,2108,0.444,252,727,0.347,684,1381,0.444,2782,2648,377,385,879,2812,0.553081511,0.503795066,334,0.118776671,658,925,0.438804554,0.989331437,0.941678521,-1.09
2014,FourThirteen,0,Two,at San Diego, CA,UCLA,76,37,1073,2196,0.489,229,603,0.38,844,1593,0.489,3003,2604,636,368,940,2910.6,0.585343604,0.54075592,379,0.130213702,628,839,0.382058288,1.031746032,0.894660895,7.62,Tulsa,59,34,835,1899,0.44,197,603,0.327,638,1296,0.44,2471,2299,427,368,863,2650.6,0.538964212,0.491574513,394,0.14864559,604,894,0.470774092,0.932241757,0.867350789,1.17
2014,FourThirteen,0,Three,at Orlando, FL,Louisville,71,37,1051,2232,0.471,288,783,0.368,763,1449,0.471,2998,2262,568,503,893,2991,0.568492112,0.535394265,391,0.13072551,608,920,0.41218638,1.002340354,0.756268806,4.79,Manhattan,64,33,828,1837,0.451,208,564,0.369,620,1273,0.451,2540,2311,433,415,819,2712.6,0.555711135,0.507348938,468,0.172528202,676,1019,0.554708764,0.936371009,0.851950159,-0.9
2014,FourThirteen,0,Four,at Spokane, WA,San Diego State,73,36,873,2009,0.435,186,519,0.358,687,1490,0.435,2530,2052,356,470,894,2724.8,0.525795135,0.480836237,355,0.130284792,598,902,0.448979592,0.928508514,0.753082795,4.86,New Mexico State,69,36,936,1918,0.488,194,523,0.371,742,1395,0.488,2771,2415,474,428,918,2785.8,0.584628758,0.538581856,457,0.164046234,705,1027,0.535453597,0.994687343,0.866896403,-2.58
2014,FiveTwelve,1,One,at Spokane, WA,Cincinnati,57,34,805,1893,0.425,196,585,0.335,609,1308,0.425,2325,1986,425,457,767,2563.2,0.524707518,0.477020602,377,0.147081773,519,733,0.387216059,0.907069288,0.774812734,5.28,Harvard,61,32,786,1691,0.465,184,478,0.385,602,1213,0.465,2343,1952,449,335,757,2380.4,0.572066177,0.519219397,365,0.153335574,587,811,0.479597871,0.984288355,0.820030247,-0.47
2014,FiveTwelve,1,Two,at San Diego, CA,VCU,75,35,922,2196,0.42,260,744,0.349,662,1452,0.42,2624,2282,459,479,838,2927.8,0.517415447,0.479052823,423,0.144477082,520,772,0.35154827,0.896236082,0.779424824,4.78,Stephen F. Austin,77,35,922,1992,0.463,248,718,0.345,674,1274,0.463,2661,2219,574,451,735,2705,0.567619454,0.525100402,393,0.145286506,569,800,0.401606426,0.983733826,0.820332717,-6.76
2014,FiveTwelve,0,Three,at Orlando, FL,Saint Louis,83,34,829,1869,0.444,190,601,0.316,639,1268,0.444,2374,2105,482,345,886,2602,0.539251317,0.494382022,431,0.165641814,526,755,0.403959337,0.912375096,0.808993082,4.24,North Carolina State,80,36,950,2060,0.461,160,525,0.305,790,1535,0.461,2561,2504,466,422,817,2739.8,0.534593033,0.5,375,0.136871304,501,762,0.369902913,0.934739762,0.913935324,7.44
2014,FiveTwelve,1,Four,at Spokane, WA,Oklahoma,75,33,909,2034,0.447,285,752,0.379,624,1282,0.447,2704,2508,483,398,844,2730.8,0.566429816,0.516961652,376,0.137688589,601,802,0.394296952,0.990186026,0.918412187,8.97,North Dakota State,80,33,888,1759,0.505,176,483,0.364,712,1276,0.505,2492,2164,382,307,774,2371.6,0.600377766,0.554860716,325,0.137038286,540,719,0.408754974,1.050767414,0.912464159,-0.02
2014,SixEleven,0,One,at San Antonio, TX,UNC,79,34,953,2057,0.463,146,434,0.336,807,1623,0.463,2604,2372,523,483,867,2815.8,0.532497914,0.498784638,406,0.144186377,552,882,0.428779776,0.92478159,0.842389374,8.42,Providence,77,35,849,1984,0.428,218,628,0.347,631,1356,0.428,2566,2443,476,432,846,2722.4,0.546041096,0.482862903,406,0.149133118,650,831,0.418850806,0.942550691,0.897369968,7.85
2014,SixEleven,1,Two,at Buffalo, NY,Ohio State,59,35,843,1875,0.45,200,617,0.324,643,1258,0.45,2432,2092,421,346,841,2586.2,0.546782258,0.502933333,394,0.152347073,546,793,0.422933333,0.940375841,0.808908824,8.12,Dayton,60,37,935,2018,0.463,243,644,0.377,692,1374,0.463,2671,2478,485,414,875,2787.6,0.561521384,0.523538157,442,0.158559334,558,819,0.405847374,0.958171904,0.88893672,5.34
2014,SixEleven,1,Three,at Raleigh, NC,UMass,67,33,900,1962,0.459,177,512,0.346,723,1450,0.459,2502,2350,499,404,863,2715.6,0.543827923,0.50382263,446,0.164236265,525,769,0.391946993,0.92134335,0.865370452,6,Tennessee,86,37,927,2048,0.453,205,631,0.325,722,1417,0.453,2672,2283,472,501,923,2776.8,0.551409892,0.502685547,388,0.139729185,613,852,0.416015625,0.962258715,0.822169404,7.84
2014,SixEleven,0,Four,at San Antonio, TX,Baylor,74,38,959,2108,0.455,280,725,0.386,679,1383,0.455,2843,2577,563,525,931,2927.6,0.562845468,0.521347249,440,0.150293756,645,949,0.450189753,0.97110261,0.880243203,10.11,Nebraska,60,32,719,1684,0.427,188,564,0.333,531,1120,0.427,2137,2085,304,278,781,2318.2,0.53485974,0.482779097,349,0.150547839,511,713,0.423396675,0.921835907,0.899404711,8.5
2014,SevenTen,0,One,at Buffalo, NY,UConn,89,40,971,2163,0.449,287,741,0.387,684,1422,0.449,2873,2529,488,387,1002,2951.6,0.568289711,0.515256588,457,0.154831278,644,829,0.383263985,0.973370375,0.856823418,8.62,St. Joseph's,81,34,840,1789,0.47,250,660,0.379,590,1129,0.47,2433,2298,476,319,899,2510,0.570537473,0.53940749,409,0.162948207,503,780,0.435997764,0.969322709,0.915537849,5.08
2014,SevenTen,1,Two,at St. Louis, MO,New Mexico,53,34,847,1851,0.458,197,593,0.332,650,1258,0.458,2516,2248,522,360,936,2557.2,0.56394348,0.51080497,361,0.14117003,625,863,0.466234468,0.983888628,0.879086501,4.84,Stanford,58,36,896,1950,0.459,208,571,0.364,688,1379,0.459,2616,2457,415,347,910,2709.8,0.559960272,0.512820513,409,0.150933648,616,877,0.44974359,0.965384899,0.906708982,9
2014,SevenTen,0,Three,at Milwaukee, WI,Texas,87,35,905,2095,0.432,178,545,0.327,727,1550,0.432,2598,2475,452,528,921,2884.6,0.52064963,0.474463007,426,0.147680788,610,909,0.433890215,0.900644803,0.858004576,9.15,Arizona State,85,33,836,1852,0.451,268,688,0.39,568,1164,0.451,2486,2291,471,281,891,2543.8,0.565442073,0.523758099,377,0.148203475,546,787,0.424946004,0.977278088,0.900621118,7.41
2014,SevenTen,0,Four,at Milwaukee, WI,Oregon,87,34,928,1977,0.469,259,666,0.389,669,1311,0.469,2783,2521,492,356,803,2712,0.590218867,0.534901366,389,0.143436578,668,865,0.437531614,1.026179941,0.929572271,8.05,BYU,68,35,1012,2186,0.463,177,499,0.355,835,1687,0.463,2931,2706,544,463,969,3003,0.552977134,0.503430924,395,0.131535132,730,1055,0.482616651,0.976023976,0.901098901,5.72
2014,EightNine,0,One,at Raleigh, NC,Memphis,71,34,958,2009,0.477,182,552,0.33,776,1457,0.477,2614,2397,591,427,841,2778.4,0.553475845,0.522150324,449,0.161603801,516,801,0.398705824,0.940829254,0.862726749,7.14,George Washington,66,33,839,1812,0.463,187,514,0.364,652,1298,0.463,2415,2211,461,394,835,2578,0.55293525,0.514624724,428,0.166020171,550,845,0.466335541,0.936772692,0.857641583,4.42
2014,EightNine,1,Two,at Orlando, FL,Colorado,48,35,814,1871,0.435,181,569,0.318,633,1302,0.435,2457,2387,397,401,904,2698.2,0.541590252,0.48343132,466,0.172707731,648,903,0.48262961,0.910607071,0.88466385,8.8,Pitt,77,36,895,1944,0.46,183,522,0.351,712,1422,0.46,2586,2229,563,432,859,2661.4,0.556646175,0.507458848,373,0.1401518,613,861,0.442901235,0.971669046,0.83752912,7.54
2014,EightNine,0,Three,at St. Louis, MO,Kentucky,56,40,1004,2213,0.454,203,611,0.332,801,1602,0.454,2992,2665,446,562,1045,3140.4,0.550558655,0.499548125,469,0.149344033,781,1146,0.517849074,0.952744873,0.84861801,9.89,Kansas State,49,33,798,1840,0.434,198,598,0.331,600,1242,0.434,2280,2159,503,406,774,2540.4,0.52630607,0.4875,404,0.159030074,486,741,0.402717391,0.897496457,0.849866163,8.47
2014,EightNine,0,Four,at San Diego, CA,Gonzaga,85,36,972,1963,0.495,255,643,0.397,717,1320,0.495,2761,2372,525,343,948,2699.2,0.597122738,0.560112073,419,0.15523118,562,793,0.40397351,1.022895673,0.878778897,5.36,Oklahoma State,77,34,898,1941,0.463,239,656,0.364,659,1285,0.463,2728,2365,463,332,871,2682.6,0.57670517,0.524214323,356,0.132707075,693,964,0.496651211,1.01692388,0.881607396,8.34
2015,OneSixteen,0,One,at Pittsburgh, PA,Villanova,93,36,916,1951,0.47,326,837,0.389,590,1114,0.47,2754,2193,570,371,864,2659,0.596207135,0.553049718,382,0.143663031,596,815,0.417734495,1.035727717,0.824746145,7.55,Lafayette,52,33,872,1799,0.485,261,640,0.408,611,1159,0.485,2426,2409,514,282,735,2384.6,0.594444662,0.55725403,366,0.153484861,421,549,0.305169539,1.017361402,1.010232324,-3.12
2015,OneSixteen,0,Two,at Charlotte, NC,Duke,85,39,1099,2191,0.502,283,732,0.387,816,1459,0.502,3091,2502,588,445,991,2961.2,0.600166206,0.566179827,421,0.142172092,610,873,0.398448197,1.043833581,0.844927732,9.87,Robert Morris,56,35,854,1926,0.443,221,590,0.375,633,1336,0.443,2414,2397,428,367,795,2666.6,0.541994468,0.500778816,467,0.175129378,485,684,0.355140187,0.905272632,0.898897472,-3.5
2015,OneSixteen,0,Three,at Louisville, KY,Kentucky,79,39,1006,2150,0.468,203,582,0.349,803,1568,0.468,2900,2118,553,491,991,2935.2,0.565319776,0.515116279,408,0.139002453,685,943,0.438604651,0.988007632,0.721586263,8.67,Hampton,56,35,796,1959,0.406,194,638,0.304,602,1321,0.406,2346,2387,372,416,876,2796.6,0.501934137,0.455844819,494,0.176643067,560,859,0.438489025,0.838875778,0.853536437,-7.08
2015,OneSixteen,0,Four,at Omaha, NE,Wisconsin,86,40,1014,2115,0.479,288,790,0.365,726,1325,0.479,2900,2327,504,383,955,2717,0.591450481,0.54751773,296,0.108943688,584,765,0.361702128,1.067353699,0.85645933,10.29,Coastal Carolina,72,34,836,1899,0.44,228,633,0.36,608,1266,0.44,2438,2121,385,447,891,2610,0.543662474,0.500263296,399,0.152873563,538,780,0.410742496,0.934099617,0.812643678,-6.18
2015,TwoFifteen,0,One,at Charlotte, NC,Virginia,79,34,804,1758,0.457,170,483,0.352,634,1275,0.457,2224,1751,430,358,874,2319.6,0.548280215,0.505688282,316,0.136230385,446,614,0.349260523,0.958785998,0.75487153,7.81,Belmont,67,33,858,1803,0.476,329,866,0.38,529,937,0.476,2450,2330,504,307,786,2488,0.594544749,0.567110372,451,0.181270096,405,585,0.324459235,0.984726688,0.936495177,-2.77
2015,TwoFifteen,0,Two,at Seattle, WA,Gonzaga,86,38,1084,2083,0.52,264,660,0.4,820,1423,0.52,2989,2343,620,391,1050,2802.4,0.613092992,0.583773404,397,0.141664288,557,806,0.386941911,1.066585784,0.836069084,5.12,North Dakota State,76,33,743,1713,0.434,230,600,0.383,513,1113,0.434,2141,2057,315,274,824,2283.6,0.539795075,0.500875657,325,0.142319145,425,614,0.358435493,0.937554738,0.900770713,-3.62
2015,TwoFifteen,0,Three,at Omaha, NE,Kansas,75,36,869,1976,0.44,213,562,0.379,656,1414,0.44,2561,2333,475,426,938,2775.8,0.545711022,0.493674089,463,0.166798761,610,842,0.42611336,0.922616903,0.840478421,12.13,New Mexico State,56,34,808,1748,0.462,165,450,0.367,643,1298,0.462,2316,2033,406,428,771,2526.4,0.55479964,0.509439359,470,0.186035465,535,771,0.441075515,0.916719443,0.804702343,-3.67
2015,TwoFifteen,0,Four,at Portland, OR,Arizona,93,38,1009,2068,0.488,193,536,0.36,816,1532,0.488,2911,2268,528,411,988,2876.6,0.583002211,0.534574468,419,0.145658069,700,974,0.47098646,1.011958562,0.788430786,7.41,Texas Southern,72,35,818,1840,0.445,185,574,0.322,633,1266,0.445,2390,2386,375,394,799,2638.4,0.538569703,0.494836957,454,0.172073984,569,861,0.467934783,0.905852032,0.904335961,-6.09
2015,ThreeFourteen,0,One,at Columbus, OH,Oklahoma,69,35,885,2035,0.435,236,688,0.343,649,1347,0.435,2501,2196,430,389,943,2721.2,0.536944163,0.492874693,419,0.153976187,495,668,0.328255528,0.919079818,0.806996913,9.94,Albany (NY),60,33,729,1666,0.438,205,572,0.358,524,1094,0.438,2156,1996,349,334,777,2307,0.552254098,0.49909964,381,0.165149545,493,650,0.390156062,0.934547031,0.865192891,-5.18
2015,ThreeFourteen,1,Two,at Louisville, KY,Iowa State,59,34,940,1973,0.476,263,726,0.362,677,1247,0.476,2645,2346,546,323,898,2636.4,0.577450398,0.543081602,375,0.142239417,502,721,0.36543335,1.003262024,0.889849795,9.15,Alabama-Birmingham,60,36,873,2042,0.428,202,607,0.333,671,1435,0.428,2476,2452,516,434,888,2810,0.525333107,0.47698335,482,0.171530249,528,715,0.350146915,0.88113879,0.872597865,1.62
2015,ThreeFourteen,0,Three,at Pittsburgh, PA,Notre Dame,69,38,1050,2061,0.509,302,775,0.39,748,1286,0.509,2963,2499,576,313,918,2720.4,0.618931836,0.582726832,357,0.131230701,561,756,0.366812227,1.089178062,0.91861491,7.02,Northeastern,65,35,838,1725,0.486,203,526,0.386,635,1199,0.486,2397,2279,500,297,863,2493.2,0.587868859,0.544637681,483,0.193726937,518,713,0.413333333,0.961415049,0.914086315,-1.34
2015,ThreeFourteen,1,Four,at Jacksonville, FL,Baylor,56,34,813,1874,0.434,236,626,0.377,577,1248,0.434,2349,2048,497,497,836,2597.2,0.535782713,0.496798292,434,0.167103034,487,723,0.385805763,0.904435546,0.788541506,9.33,Georgia State,57,35,902,1878,0.48,174,522,0.333,728,1356,0.48,2499,2184,479,322,794,2531.6,0.569414317,0.526624068,366,0.144572602,521,719,0.3828541,0.987122768,0.862695529,-2.03
2015,FourThirteen,0,One,at Seattle, WA,Louisville,57,36,878,2048,0.429,198,644,0.307,680,1404,0.429,2483,2154,419,454,897,2772.8,0.518051475,0.477050781,408,0.147143681,529,792,0.38671875,0.895484709,0.776832083,8.98,UC-Irvine,55,34,854,1851,0.461,217,558,0.389,637,1293,0.461,2295,2113,480,329,869,2463.4,0.54929537,0.519989195,396,0.16075343,370,541,0.292274446,0.931639198,0.857757571,0.45
2015,FourThirteen,0,Two,at Portland, OR,Georgetown,84,33,799,1753,0.456,201,569,0.353,598,1184,0.456,2340,2153,427,367,785,2475.6,0.559444572,0.513120365,415,0.167636129,541,769,0.438676554,0.9452254,0.869688156,9.81,Eastern Washington,74,35,977,2045,0.478,344,860,0.4,633,1185,0.478,2820,2588,454,351,832,2708.6,0.597113528,0.561858191,376,0.138817101,522,719,0.351589242,1.041128258,0.955475153,-3.84
2015,FourThirteen,0,Three,at Columbus, OH,Maryland,65,35,781,1777,0.44,258,687,0.376,523,1090,0.44,2417,2218,376,314,909,2524,0.568812953,0.512099043,431,0.170760697,597,790,0.444569499,0.957606973,0.878763867,7.63,Valparaiso,62,34,837,1836,0.456,236,620,0.381,601,1216,0.456,2366,2021,443,397,879,2528.4,0.554503525,0.520152505,422,0.166903971,456,676,0.368191721,0.935769657,0.799319728,-2
2015,FourThirteen,0,Four,at Jacksonville, FL,UNC,67,38,1099,2309,0.476,184,514,0.358,915,1795,0.476,2953,2616,661,526,1015,3115.6,0.553585087,0.515807709,481,0.154384388,571,814,0.352533564,0.947811016,0.839645654,11.76,Harvard,65,30,671,1548,0.433,146,412,0.354,525,1136,0.433,1926,1727,384,316,709,2140.6,0.530298024,0.480620155,349,0.1630384,438,609,0.393410853,0.899747734,0.806783145,-0.25
2015,FiveTwelve,0,One,at Seattle, WA,Northern Iowa,71,35,776,1618,0.48,257,645,0.398,519,973,0.48,2281,1912,413,255,816,2238.6,0.599833803,0.559023486,363,0.162154918,472,644,0.39802225,1.018940409,0.854105244,2,Wyoming,54,35,747,1619,0.461,209,642,0.326,538,977,0.461,2151,1974,501,216,831,2266.2,0.566136062,0.525941939,392,0.172976789,448,638,0.394070414,0.949166005,0.871061689,-0.04
2015,FiveTwelve,0,Two,at Portland, OR,Utah,57,35,849,1760,0.482,264,654,0.404,585,1106,0.482,2496,1999,489,322,882,2471,0.595874714,0.557386364,407,0.164710643,534,760,0.431818182,1.010117361,0.808984217,7.42,Stephen F. Austin,50,34,911,1870,0.487,262,692,0.379,649,1178,0.487,2672,2188,596,413,763,2665.6,0.601379211,0.557219251,476,0.178571429,588,799,0.427272727,1.00240096,0.820828331,-4.2
2015,FiveTwelve,0,Three,at Columbus, OH,West Virginia,68,35,872,2138,0.408,227,719,0.316,645,1419,0.408,2542,2338,494,575,697,2936.2,0.504821823,0.460944808,453,0.154281044,571,863,0.403648269,0.86574484,0.796267284,9.29,Buffalo,62,33,837,1922,0.435,199,583,0.341,638,1339,0.435,2462,2253,433,420,840,2627.6,0.539354002,0.487252862,378,0.143857513,589,819,0.426118626,0.936976709,0.857436444,1.6
2015,FiveTwelve,0,Four,at Jacksonville, FL,Arkansas,56,36,978,2196,0.445,238,681,0.349,740,1515,0.445,2787,2525,579,470,820,2953.6,0.545111017,0.499544627,430,0.145585049,593,819,0.37295082,0.943594258,0.854888949,6.79,Wofford,53,35,818,1802,0.454,222,596,0.372,596,1206,0.454,2331,2089,461,324,815,2456.2,0.553755369,0.515538291,379,0.154303395,473,688,0.381798002,0.949026952,0.850500774,-2.98
2015,SixEleven,1,One,at Columbus, OH,Providence,53,34,828,1889,0.438,171,546,0.313,657,1343,0.438,2370,2227,474,411,817,2603.2,0.532125088,0.483589201,407,0.156346036,543,768,0.40656432,0.910417947,0.855485556,9.5,Dayton,66,36,810,1755,0.462,239,670,0.357,571,1085,0.462,2439,2190,490,255,866,2508.4,0.57327805,0.52962963,415,0.165444108,580,846,0.482051282,0.972332961,0.873066497,4.06
2015,SixEleven,1,Two,at Louisville, KY,SMU,59,34,832,1750,0.475,145,400,0.363,687,1350,0.475,2350,2032,524,388,856,2484,0.562523937,0.516857143,426,0.171497585,541,770,0.44,0.94605475,0.818035427,3.57,UCLA,60,36,930,2099,0.443,223,606,0.368,707,1493,0.443,2590,2453,498,440,927,2829,0.53314121,0.496188661,430,0.151997172,507,750,0.357313006,0.915517851,0.867090845,8.27
2015,SixEleven,0,Three,at Pittsburgh, PA,Butler,56,34,814,1882,0.433,192,540,0.356,622,1342,0.433,2346,2073,387,408,831,2564.8,0.528502172,0.483528162,376,0.146600125,526,767,0.407545165,0.914691204,0.808250156,8.62,Texas,48,34,796,1837,0.433,212,626,0.339,584,1211,0.433,2290,2049,442,422,929,2540.4,0.536993959,0.491017964,435,0.171232877,486,671,0.365269461,0.901432845,0.806565895,9.07
2015,SixEleven,0,Four,at Jacksonville, FL,Xavier,76,37,956,2011,0.475,234,666,0.351,722,1345,0.475,2712,2492,596,364,918,2768,0.576530612,0.53356539,447,0.161488439,566,775,0.385380408,0.979768786,0.900289017,9.48,Ole Miss,57,34,848,2003,0.423,220,662,0.332,628,1341,0.423,2475,2326,450,430,854,2670.2,0.533147791,0.478282576,378,0.14156243,559,723,0.360958562,0.926896862,0.871095798,7.01
2015,SevenTen,0,One,at Charlotte, NC,Michigan State,70,39,1014,2181,0.465,294,763,0.385,720,1418,0.465,2773,2482,646,436,1022,2907.6,0.555675788,0.532324622,441,0.151671482,451,714,0.327372765,0.953707525,0.853624983,10,Georgia,63,33,747,1730,0.432,184,538,0.342,563,1192,0.432,2250,2124,411,360,900,2480.4,0.537392999,0.484971098,420,0.169327528,572,826,0.477456647,0.907111756,0.856313498,8.6
2015,SevenTen,0,Two,at Seattle, WA,Iowa,83,34,821,1905,0.431,192,576,0.333,629,1329,0.431,2372,2119,482,422,852,2571.2,0.533484472,0.481364829,377,0.146624144,538,723,0.379527559,0.922526447,0.824128811,8.39,Davidson,52,32,898,1924,0.467,343,877,0.391,555,1047,0.467,2529,2221,547,335,809,2448.2,0.583439455,0.555873181,303,0.123764398,390,553,0.287422037,1.03300384,0.907197124,3.19
2015,SevenTen,0,Three,at Omaha, NE,Wichita State,81,35,860,1933,0.445,239,670,0.357,621,1263,0.445,2460,2008,476,415,830,2546,0.5472504,0.506725297,327,0.128436764,501,715,0.369891361,0.966221524,0.788688138,3.68,Indiana,76,34,923,1989,0.464,319,786,0.406,604,1203,0.464,2633,2438,473,407,817,2641.4,0.57856942,0.544243338,392,0.148406148,468,651,0.327300151,0.996819868,0.922995381,7.2
2015,SevenTen,1,Four,at Portland, OR,VCU,72,36,896,2139,0.419,293,854,0.343,603,1285,0.419,2609,2368,456,444,833,2840.8,0.523962919,0.487377279,383,0.134821177,524,797,0.372604021,0.918403267,0.833568009,6.1,Ohio State,75,35,964,1995,0.483,236,637,0.37,728,1358,0.483,2635,2204,534,387,854,2668.2,0.572846012,0.54235589,396,0.148414662,471,693,0.347368421,0.987557155,0.826025036,7.37
2015,EightNine,0,One,at Pittsburgh, PA,North Carolina State,66,36,895,2054,0.436,236,661,0.357,659,1393,0.436,2525,2367,415,435,934,2719.8,0.531829747,0.493184031,375,0.137877785,499,727,0.353943525,0.928377087,0.87028458,9.72,LSU,65,33,892,1962,0.455,189,558,0.339,703,1404,0.455,2423,2233,516,401,893,2701.2,0.538080941,0.502803262,476,0.176217977,450,658,0.335372069,0.897008737,0.826669628,5.63
2015,EightNine,0,Two,at Charlotte, NC,San Diego State,76,36,800,1916,0.418,189,591,0.32,611,1325,0.418,2226,1939,377,439,831,2603.6,0.501044405,0.466858038,410,0.157474266,437,694,0.362212944,0.854970041,0.744738055,4.24,St. John's (NY),64,33,835,1890,0.442,198,569,0.348,637,1321,0.442,2343,2240,408,336,828,2516.8,0.534375171,0.494179894,352,0.13986014,475,687,0.363492063,0.930944056,0.890019072,9.04
2015,EightNine,0,Three,at Louisville, KY,Cincinnati,66,34,761,1705,0.446,167,507,0.329,594,1198,0.446,2113,1898,394,383,795,2390.2,0.532638945,0.495307918,432,0.180738014,424,633,0.371260997,0.884026441,0.79407581,4.39,Purdue,65,34,827,1840,0.449,195,597,0.327,632,1243,0.449,2375,2195,505,409,840,2590.8,0.545355181,0.502445652,444,0.171375637,524,767,0.416847826,0.916705265,0.847228655,7.64
2015,EightNine,0,Four,at Omaha, NE,Oregon,79,36,992,2143,0.463,263,726,0.362,729,1417,0.463,2713,2550,508,372,926,2809.2,0.562228522,0.524265049,421,0.14986473,466,613,0.286047597,0.965755375,0.907731739,7.65,Oklahoma State,73,32,733,1667,0.44,226,647,0.349,507,1020,0.44,2160,2011,366,287,752,2317,0.553619028,0.5074985,392,0.16918429,468,645,0.386922615,0.932239965,0.867932672,9.63
2016,OneSixteen,0,One,at Raleigh, NC,UNC,83,40,1235,2560,0.482,224,685,0.327,1011,1875,0.482,3311,2801,708,568,1056,3321.4,0.566284925,0.526171875,431,0.129764557,617,826,0.32265625,0.99686879,0.843319082,10.69,Florida Gulf Coast,67,35,1008,2106,0.479,186,527,0.353,822,1579,0.479,2703,2473,483,417,1005,2855.2,0.552011175,0.522792023,438,0.153404315,501,778,0.369420703,0.946693752,0.866138975,-3.82
2016,OneSixteen,0,Two,at Des Moines, IA,Kansas,105,38,1092,2207,0.495,304,728,0.418,788,1479,0.495,3089,2570,604,402,1041,3022.2,0.599126428,0.563661078,478,0.158162928,601,843,0.38196647,1.022103104,0.8503739,11.22,Austin Peay,79,36,945,2049,0.461,223,645,0.346,722,1404,0.461,2740,2765,479,422,904,2925.4,0.556720469,0.515617374,502,0.171600465,627,936,0.456808199,0.936624051,0.945169891,-2.98
2016,OneSixteen,0,Three,at Raleigh, NC,Virginia,81,37,964,1964,0.491,224,557,0.402,740,1407,0.491,2626,2222,551,323,866,2561,0.585846868,0.547861507,345,0.134713003,474,630,0.320773931,1.025380711,0.867629832,11.12,Hampton,45,32,810,1967,0.412,206,678,0.304,604,1289,0.412,2363,2370,381,447,875,2733,0.508040936,0.464158617,440,0.160995243,537,815,0.414336553,0.864617636,0.867178924,-8.45
2016,OneSixteen,0,Four,at Spokane, WA,Oregon,91,38,1041,2230,0.467,260,758,0.343,781,1472,0.467,2990,2614,517,442,940,3023.4,0.568735163,0.525112108,431,0.14255474,648,906,0.406278027,0.988952835,0.864589535,8.64,Holy Cross,52,35,775,1879,0.412,251,769,0.326,524,1110,0.412,2267,2445,480,279,773,2536.2,0.520594125,0.479244279,386,0.152196199,466,678,0.360830229,0.893856951,0.964040691,-6.11
2016,TwoFifteen,0,One,at St. Louis, MO,Xavier,71,34,928,2054,0.452,255,702,0.363,673,1352,0.452,2737,2392,548,436,951,2825.8,0.562918538,0.513875365,429,0.151815415,626,857,0.417234664,0.968575271,0.846485951,8.43,Weber State,53,35,908,1885,0.482,291,785,0.371,617,1100,0.482,2662,2344,477,300,996,2675.4,0.592545765,0.558885942,462,0.172684458,555,821,0.435543767,0.994991403,0.876130672,-5.13
2016,TwoFifteen,0,Two,at Brooklyn, NY,Villanova,86,40,1086,2247,0.483,347,959,0.362,739,1288,0.483,3118,2543,637,351,1034,2993.4,0.603318834,0.560525145,440,0.146990045,599,766,0.340898976,1.041624908,0.849535645,9.71,North Carolina-Asheville,56,34,898,1973,0.455,195,603,0.323,703,1370,0.455,2552,2313,422,396,882,2740.2,0.547987563,0.504561581,444,0.162031968,561,808,0.409528637,0.931318882,0.844098971,-3.25
2016,TwoFifteen,1,Three,at St. Louis, MO,Michigan State,81,35,1009,2078,0.486,321,739,0.434,688,1339,0.486,2793,2245,719,415,1039,2733.2,0.593719708,0.56280077,406,0.148543831,454,623,0.299807507,1.021879116,0.821381531,6.94,Middle Tennessee,90,35,909,2025,0.449,279,716,0.39,630,1309,0.449,2539,2410,455,369,914,2731.2,0.542308152,0.517777778,419,0.153412419,442,718,0.354567901,0.929628002,0.882396016,-0.7
2016,TwoFifteen,0,Four,at Oklahoma City, OK,Oklahoma,82,37,1018,2225,0.458,382,906,0.422,636,1319,0.458,2948,2629,537,407,1011,3002.6,0.578502017,0.543370787,484,0.161193632,530,734,0.32988764,0.98181576,0.875574502,11.14,Cal State Bakersfield,68,33,875,1939,0.451,179,524,0.342,696,1415,0.451,2405,2104,516,414,849,2634.4,0.532447176,0.497421351,405,0.153735196,476,726,0.374419804,0.912921348,0.798663832,-5.15
2016,ThreeFourteen,1,One,at Brooklyn, NY,West Virginia,56,35,943,2102,0.449,209,643,0.325,734,1459,0.449,2749,2335,510,558,822,2988.8,0.543349356,0.498334919,498,0.166622056,654,972,0.462416746,0.919767131,0.78125,9.78,Stephen F. Austin,70,34,972,2032,0.478,269,741,0.363,703,1291,0.478,2728,2153,635,405,783,2723.4,0.582796397,0.544537402,411,0.150914298,515,701,0.344980315,1.001689065,0.790555923,-5.47
